report_date,ad_set_id,ad_set_name,spend,impressions,clicks
08/04/2025,203,Lookalike - Top Customers,1143.87,223946.0,4224
08/05/2025,203,Lookalike - Top Customers,1177.77,134769.0,2256
08/06/2025,203,Lookalike - Top Customers,714.32,130959.0,4864
08/07/2025,203,Lookalike - Top Customers,1157.18,140503.0,2736
08/08/2025,203,Lookalike - Top Customers,876.91,124108.0,1661
08/09/2025,203,Lookalike - Top Customers,658.21,111163.0,3082
08/10/2025,203,Lookalike - Top Customers,811.97,89732.0,2166
08/11/2025,203,Lookalike - Top Customers,1063.48,208254.0,4226
08/12/2025,203,Lookalike - Top Customers,658.14,109451.0,2099
08/13/2025,203,Lookalike - Top Customers,777.19,101712.0,1625
08/14/2025,203,Lookalike - Top Customers,807.17,,3394
08/15/2025,203,Lookalike - Top Customers,1020.64,172202.0,2586
08/16/2025,203,Lookalike - Top Customers,828.83,107770.0,2588
08/17/2025,203,Lookalike - Top Customers,1133.88,113797.0,1558
08/18/2025,203,Lookalike - Top Customers,1202.81,227996.0,4175
08/19/2025,203,Lookalike - Top Customers,676.9,121402.0,1845
08/20/2025,203,Lookalike - Top Customers,1114.54,159787.0,3122
08/21/2025,203,Lookalike - Top Customers,1174.86,151199.0,2587
08/22/2025,203,Lookalike - Top Customers,729.77,145939.0,4606
08/23/2025,203,Lookalike - Top Customers,1071.35,119893.0,4340
08/24/2025,203,Lookalike - Top Customers,1164.08,194338.0,2655
08/25/2025,203,Lookalike - Top Customers,733.99,116331.0,4033
08/26/2025,203,Lookalike - Top Customers,846.44,145048.0,5151
08/27/2025,203,Lookalike - Top Customers,1117.12,120573.0,4109
08/28/2025,203,Lookalike - Top Customers,777.71,117411.0,3803
08/29/2025,203,Lookalike - Top Customers,1013.71,184109.0,4832
08/30/2025,203,Lookalike - Top Customers,892.25,140984.0,2773
08/31/2025,203,Lookalike - Top Customers,997.26,117093.0,3235
09/01/2025,203,Lookalike - Top Customers,1007.57,183177.0,4830
09/02/2025,203,Lookalike - Top Customers,884.18,175629.0,3708
09/03/2025,203,Lookalike - Top Customers,706.67,124461.0,4648
09/04/2025,203,Lookalike - Top Customers,1006.69,193226.0,4484
09/05/2025,203,Lookalike - Top Customers,725.35,117740.0,4240
09/06/2025,203,Lookalike - Top Customers,675.83,128606.0,4721
09/07/2025,203,Lookalike - Top Customers,1168.72,228785.0,8627
09/08/2025,203,Lookalike - Top Customers,775.54,143792.0,3121
09/09/2025,203,Lookalike - Top Customers,952.61,162685.0,4392
09/10/2025,203,Lookalike - Top Customers,670.3,113830.0,3126
09/11/2025,203,Lookalike - Top Customers,1078.25,159925.0,4431
09/12/2025,203,Lookalike - Top Customers,1202.93,183432.0,6484
09/13/2025,203,Lookalike - Top Customers,1120.56,150324.0,4392
09/14/2025,203,Lookalike - Top Customers,1086.2,196189.0,2736
09/15/2025,203,Lookalike - Top Customers,1095.5,171582.0,4259
09/16/2025,203,Lookalike - Top Customers,1021.28,115943.0,1895
09/17/2025,203,Lookalike - Top Customers,1017.32,109633.0,3318
09/18/2025,203,Lookalike - Top Customers,1060.42,139010.0,3803
09/19/2025,203,Lookalike - Top Customers,751.79,118218.0,1708
09/20/2025,203,Lookalike - Top Customers,776.48,103761.0,2996
09/21/2025,203,Lookalike - Top Customers,831.36,130826.0,3179
09/22/2025,203,Lookalike - Top Customers,728.2,72823.0,1138
09/23/2025,203,Lookalike - Top Customers,1036.06,206517.0,3942
09/24/2025,203,Lookalike - Top Customers,726.51,79999.0,2090
09/25/2025,203,Lookalike - Top Customers,1113.3,126798.0,2788
09/26/2025,203,Lookalike - Top Customers,758.95,92600.0,2502
09/27/2025,203,Lookalike - Top Customers,799.73,148985.0,2078
09/28/2025,203,Lookalike - Top Customers,707.63,79882.0,2834
09/29/2025,203,Lookalike - Top Customers,1096.27,137124.0,3922
09/30/2025,203,Lookalike - Top Customers,819.97,100311.0,2956
10/01/2025,203,Lookalike - Top Customers,941.71,,4808
10/02/2025,203,Lookalike - Top Customers,1122.0,180432.0,4780
10/03/2025,203,Lookalike - Top Customers,778.73,86757.0,2552
10/04/2025,203,Lookalike - Top Customers,862.01,137899.0,3699
10/05/2025,203,Lookalike - Top Customers,806.17,132211.0,3743
10/06/2025,203,Lookalike - Top Customers,1173.0,191944.0,7177
10/07/2025,203,Lookalike - Top Customers,906.16,147044.0,4904
10/08/2025,203,Lookalike - Top Customers,929.89,135065.0,5057
10/09/2025,203,Lookalike - Top Customers,919.65,124590.0,3814
10/10/2025,203,Lookalike - Top Customers,1211.36,200956.0,4846
10/11/2025,203,Lookalike - Top Customers,945.51,137253.0,3386
10/12/2025,203,Lookalike - Top Customers,810.61,124312.0,3417
10/13/2025,203,Lookalike - Top Customers,894.87,130838.0,3491
10/14/2025,203,Lookalike - Top Customers,783.25,145352.0,3602
10/15/2025,203,Lookalike - Top Customers,697.8,115246.0,3645
10/16/2025,203,Lookalike - Top Customers,1045.14,184659.0,4055
10/17/2025,203,Lookalike - Top Customers,716.05,128547.0,3994
10/18/2025,203,Lookalike - Top Customers,857.93,141758.0,1485
10/19/2025,203,Lookalike - Top Customers,1103.95,131657.0,2026
10/20/2025,203,Lookalike - Top Customers,1188.76,184836.0,6620
10/21/2025,203,Lookalike - Top Customers,839.2,102013.0,2002
10/22/2025,203,Lookalike - Top Customers,904.68,179252.0,7012
10/23/2025,203,Lookalike - Top Customers,1112.25,169028.0,4424
10/24/2025,203,Lookalike - Top Customers,955.57,155218.0,3497
10/25/2025,203,Lookalike - Top Customers,1100.9,175718.0,2474
10/26/2025,203,Lookalike - Top Customers,869.61,90136.0,1402
10/27/2025,203,Lookalike - Top Customers,697.38,,1310
10/28/2025,203,Lookalike - Top Customers,909.88,148846.0,1544
10/29/2025,203,Lookalike - Top Customers,1052.28,146960.0,5864
10/30/2025,203,Lookalike - Top Customers,1107.79,187956.0,2361
10/31/2025,203,Lookalike - Top Customers,1049.22,175877.0,3992
11/01/2025,203,Lookalike - Top Customers,1511.2,202294.0,3233
11/02/2025,203,Lookalike - Top Customers,1321.76,244354.0,3420
11/03/2025,203,Lookalike - Top Customers,1620.52,286171.0,7502
11/04/2025,203,Lookalike - Top Customers,1821.19,194830.0,6081
11/05/2025,203,Lookalike - Top Customers,1826.98,292889.0,3401
11/06/2025,203,Lookalike - Top Customers,1121.74,177182.0,4435
11/07/2025,203,Lookalike - Top Customers,1467.85,249079.0,3288
11/08/2025,203,Lookalike - Top Customers,1609.67,180934.0,5214
11/09/2025,203,Lookalike - Top Customers,1675.53,289570.0,10743
11/10/2025,203,Lookalike - Top Customers,1538.02,165824.0,1670
11/11/2025,203,Lookalike - Top Customers,1232.05,135186.0,2647
11/12/2025,203,Lookalike - Top Customers,1160.5,201026.0,2863
11/13/2025,203,Lookalike - Top Customers,1224.97,140770.0,3524
11/14/2025,203,Lookalike - Top Customers,1808.81,260271.0,7265
11/15/2025,203,Lookalike - Top Customers,1535.12,296011.0,11512
11/16/2025,203,Lookalike - Top Customers,1459.47,175999.0,5925
11/17/2025,203,Lookalike - Top Customers,1694.39,226652.0,2559
11/18/2025,203,Lookalike - Top Customers,1782.21,347519.0,10064
11/19/2025,203,Lookalike - Top Customers,1818.72,249959.0,9627
11/20/2025,203,Lookalike - Top Customers,1273.15,150080.0,3607
11/21/2025,203,Lookalike - Top Customers,1101.11,115568.0,3893
11/22/2025,203,Lookalike - Top Customers,1688.0,205875.0,4485
11/23/2025,203,Lookalike - Top Customers,1532.85,259159.0,10061
11/24/2025,203,Lookalike - Top Customers,1436.85,259887.0,3079
11/25/2025,203,Lookalike - Top Customers,1341.87,205056.0,3619
11/26/2025,203,Lookalike - Top Customers,1104.6,112825.0,1979
11/27/2025,203,Lookalike - Top Customers,1028.06,185512.0,2096
11/28/2025,203,Lookalike - Top Customers,1613.87,319515.0,4024
11/29/2025,203,Lookalike - Top Customers,1175.11,166727.0,5963
11/30/2025,203,Lookalike - Top Customers,1038.51,139302.0,1671
12/01/2025,203,Lookalike - Top Customers,1496.24,290595.0,3930
12/02/2025,203,Lookalike - Top Customers,1108.7,113327.0,2928
12/03/2025,203,Lookalike - Top Customers,1153.17,190999.0,2653
12/04/2025,203,Lookalike - Top Customers,1516.05,162924.0,3105
12/05/2025,203,Lookalike - Top Customers,1374.24,161733.0,4520
12/06/2025,203,Lookalike - Top Customers,1377.47,251681.0,5616
12/07/2025,203,Lookalike - Top Customers,1142.38,123406.0,4453
12/08/2025,203,Lookalike - Top Customers,1464.68,228041.0,4240
12/09/2025,203,Lookalike - Top Customers,1526.44,160783.0,5930
12/10/2025,203,Lookalike - Top Customers,1282.37,179050.0,5632
12/11/2025,203,Lookalike - Top Customers,1390.73,142281.0,3639
12/12/2025,203,Lookalike - Top Customers,1754.32,308735.0,6825
12/13/2025,203,Lookalike - Top Customers,1063.12,128450.0,1661
12/14/2025,203,Lookalike - Top Customers,1036.96,205407.0,7244
12/15/2025,203,Lookalike - Top Customers,1236.77,227610.0,4524
12/16/2025,203,Lookalike - Top Customers,1660.71,248542.0,3006
12/17/2025,203,Lookalike - Top Customers,1683.89,275894.0,8318
12/18/2025,203,Lookalike - Top Customers,1516.96,243584.0,4393
12/19/2025,203,Lookalike - Top Customers,1373.84,222336.0,7434
12/20/2025,203,Lookalike - Top Customers,1802.85,228154.0,3018
12/21/2025,203,Lookalike - Top Customers,1387.35,226206.0,3398
12/22/2025,203,Lookalike - Top Customers,1432.78,241435.0,6375
12/23/2025,203,Lookalike - Top Customers,1222.78,165284.0,4513
12/24/2025,203,Lookalike - Top Customers,1555.23,190897.0,2836
12/25/2025,203,Lookalike - Top Customers,1709.77,220800.0,8426
12/26/2025,203,Lookalike - Top Customers,1383.94,198127.0,6045
12/27/2025,203,Lookalike - Top Customers,1052.15,169345.0,2397
12/28/2025,203,Lookalike - Top Customers,1301.22,258759.0,9329
12/29/2025,203,Lookalike - Top Customers,1129.48,156470.0,3344
12/30/2025,203,Lookalike - Top Customers,1381.88,233128.0,7878
12/31/2025,203,Lookalike - Top Customers,1148.02,213689.0,2873
01/01/2026,203,Lookalike - Top Customers,785.96,114032.0,2799
01/02/2026,203,Lookalike - Top Customers,810.3,101642.0,4027
01/03/2026,203,Lookalike - Top Customers,1026.41,151823.0,1884
01/04/2026,203,Lookalike - Top Customers,627.92,81474.0,2077
01/05/2026,203,Lookalike - Top Customers,889.62,164835.0,1984
01/06/2026,203,Lookalike - Top Customers,606.95,93755.0,1224
01/07/2026,203,Lookalike - Top Customers,916.75,146870.0,4242
01/08/2026,203,Lookalike - Top Customers,954.46,146457.0,2476
01/09/2026,203,Lookalike - Top Customers,982.13,152321.0,2228
01/10/2026,203,Lookalike - Top Customers,823.91,118678.0,3870
01/11/2026,203,Lookalike - Top Customers,705.49,87234.0,3251
01/12/2026,203,Lookalike - Top Customers,927.18,142573.0,3662
01/13/2026,203,Lookalike - Top Customers,588.79,108574.0,3696
01/14/2026,203,Lookalike - Top Customers,860.66,163196.0,2791
01/15/2026,203,Lookalike - Top Customers,591.03,74559.0,2291
01/16/2026,203,Lookalike - Top Customers,736.28,117493.0,3109
01/17/2026,203,Lookalike - Top Customers,720.66,109163.0,3969
01/18/2026,203,Lookalike - Top Customers,900.67,132018.0,3963
01/19/2026,203,Lookalike - Top Customers,629.05,80306.0,2833
01/20/2026,203,Lookalike - Top Customers,771.89,78917.0,834
01/21/2026,203,Lookalike - Top Customers,783.74,109868.0,1415
01/22/2026,203,Lookalike - Top Customers,666.82,96976.0,2632
01/23/2026,203,Lookalike - Top Customers,964.37,125760.0,2439
01/24/2026,203,Lookalike - Top Customers,881.04,117547.0,2397
01/25/2026,203,Lookalike - Top Customers,962.1,118256.0,2962
01/26/2026,203,Lookalike - Top Customers,947.61,139610.0,2489
01/27/2026,203,Lookalike - Top Customers,907.35,149454.0,5745
01/28/2026,203,Lookalike - Top Customers,949.59,130579.0,4315
01/29/2026,203,Lookalike - Top Customers,871.52,147476.0,3757
01/30/2026,203,Lookalike - Top Customers,993.91,102109.0,2169
01/31/2026,203,Lookalike - Top Customers,764.29,139931.0,2339
02/01/2026,203,Lookalike - Top Customers,601.74,111674.0,2417
02/02/2026,203,Lookalike - Top Customers,956.79,175621.0,6440
02/03/2026,203,Lookalike - Top Customers,999.68,158575.0,1864
02/04/2026,203,Lookalike - Top Customers,602.13,103347.0,1945
02/05/2026,203,Lookalike - Top Customers,824.18,129014.0,2095
02/06/2026,203,Lookalike - Top Customers,836.02,92192.0,1224
02/07/2026,203,Lookalike - Top Customers,730.39,135625.0,2560
02/08/2026,203,Lookalike - Top Customers,866.68,153139.0,3432
02/09/2026,203,Lookalike - Top Customers,1023.04,110668.0,3596
02/10/2026,203,Lookalike - Top Customers,625.17,63846.0,1779
02/11/2026,203,Lookalike - Top Customers,781.18,117165.0,1688
02/12/2026,203,Lookalike - Top Customers,692.71,92126.0,3042
02/13/2026,203,Lookalike - Top Customers,985.56,124589.0,4468
02/14/2026,203,Lookalike - Top Customers,621.83,91876.0,1506
02/15/2026,203,Lookalike - Top Customers,660.39,125406.0,2886
02/16/2026,203,Lookalike - Top Customers,579.44,61745.0,965
02/17/2026,203,Lookalike - Top Customers,718.24,139422.0,5180
02/18/2026,203,Lookalike - Top Customers,604.49,105450.0,1216
02/19/2026,203,Lookalike - Top Customers,812.06,161185.0,1860
02/20/2026,203,Lookalike - Top Customers,727.57,94277.0,1182
02/21/2026,203,Lookalike - Top Customers,939.69,98078.0,1063
02/22/2026,203,Lookalike - Top Customers,729.33,144246.0,5601
02/23/2026,203,Lookalike - Top Customers,604.21,75588.0,1738
02/24/2026,203,Lookalike - Top Customers,751.45,90764.0,3188
02/25/2026,203,Lookalike - Top Customers,645.05,66178.0,1903
02/26/2026,203,Lookalike - Top Customers,868.56,138130.0,1760
02/27/2026,203,Lookalike - Top Customers,562.18,107958.0,1975
02/28/2026,203,Lookalike - Top Customers,767.48,102542.0,2805
03/01/2026,203,Lookalike - Top Customers,1067.65,179199.0,6180
03/02/2026,203,Lookalike - Top Customers,1038.78,172557.0,3997
03/03/2026,203,Lookalike - Top Customers,769.37,89705.0,2863
03/04/2026,203,Lookalike - Top Customers,1110.2,162769.0,6286
03/05/2026,203,Lookalike - Top Customers,930.4,137435.0,5139
03/06/2026,203,Lookalike - Top Customers,940.0,101277.0,3165
03/07/2026,203,Lookalike - Top Customers,955.32,155190.0,5769
03/08/2026,203,Lookalike - Top Customers,1184.61,214668.0,8180
03/09/2026,203,Lookalike - Top Customers,665.97,106602.0,2804
03/10/2026,203,Lookalike - Top Customers,741.21,100615.0,1881
03/11/2026,203,Lookalike - Top Customers,1121.01,128437.0,2815
03/12/2026,203,Lookalike - Top Customers,857.63,148269.0,5456
03/13/2026,203,Lookalike - Top Customers,670.05,125147.0,4039
03/14/2026,203,Lookalike - Top Customers,742.06,106376.0,1470
03/15/2026,203,Lookalike - Top Customers,821.63,95009.0,3714
03/16/2026,203,Lookalike - Top Customers,858.82,155221.0,5724
03/17/2026,203,Lookalike - Top Customers,1162.82,180136.0,5558
03/18/2026,203,Lookalike - Top Customers,933.04,105166.0,2835
03/19/2026,203,Lookalike - Top Customers,718.03,122397.0,2302
03/20/2026,203,Lookalike - Top Customers,920.33,93541.0,3023
03/21/2026,203,Lookalike - Top Customers,1099.77,179222.0,5442
03/22/2026,203,Lookalike - Top Customers,1126.47,217790.0,3994
03/23/2026,203,Lookalike - Top Customers,1030.95,187374.0,7182
03/24/2026,203,Lookalike - Top Customers,1203.54,149448.0,1867
03/25/2026,203,Lookalike - Top Customers,966.92,164598.0,3462
03/26/2026,203,Lookalike - Top Customers,1186.69,180109.0,6591
03/27/2026,203,Lookalike - Top Customers,956.05,133685.0,2869
03/28/2026,203,Lookalike - Top Customers,841.18,125264.0,3454
03/29/2026,203,Lookalike - Top Customers,894.71,131299.0,5222
03/30/2026,203,Lookalike - Top Customers,715.96,85528.0,1313
03/31/2026,203,Lookalike - Top Customers,1195.75,223529.0,5191
04/01/2026,203,Lookalike - Top Customers,912.25,141557.0,2746
04/02/2026,203,Lookalike - Top Customers,1181.22,205328.0,4922
04/03/2026,203,Lookalike - Top Customers,978.73,152080.0,4348
04/04/2026,203,Lookalike - Top Customers,1137.37,219822.0,3855
04/05/2026,203,Lookalike - Top Customers,759.33,86775.0,2576
04/06/2026,203,Lookalike - Top Customers,1184.08,230661.0,2578
04/07/2026,203,Lookalike - Top Customers,1050.87,133664.0,1782
04/08/2026,203,Lookalike - Top Customers,714.88,94970.0,1471
04/09/2026,203,Lookalike - Top Customers,931.26,139631.0,2461
04/10/2026,203,Lookalike - Top Customers,875.43,133057.0,1653
04/11/2026,203,Lookalike - Top Customers,1135.99,188623.0,2829
04/12/2026,203,Lookalike - Top Customers,1200.0,207302.0,8131
04/13/2026,203,Lookalike - Top Customers,988.53,165204.0,4900
04/14/2026,203,Lookalike - Top Customers,1102.08,136358.0,3501
04/15/2026,203,Lookalike - Top Customers,1047.47,114753.0,2867
04/16/2026,203,Lookalike - Top Customers,931.32,138929.0,1579
04/17/2026,203,Lookalike - Top Customers,679.61,102435.0,1825
04/18/2026,203,Lookalike - Top Customers,865.14,125481.0,4662
04/19/2026,203,Lookalike - Top Customers,813.73,117763.0,2533
04/20/2026,203,Lookalike - Top Customers,1184.41,157830.0,4433
04/21/2026,203,Lookalike - Top Customers,668.41,81782.0,2954
04/22/2026,203,Lookalike - Top Customers,692.79,127026.0,3504
04/23/2026,203,Lookalike - Top Customers,674.96,106037.0,2303
04/24/2026,203,Lookalike - Top Customers,684.73,85503.0,2868
04/25/2026,203,Lookalike - Top Customers,839.3,110754.0,3348
04/26/2026,203,Lookalike - Top Customers,1055.41,176303.0,6567
04/27/2026,203,Lookalike - Top Customers,713.38,86089.0,1500
04/28/2026,203,Lookalike - Top Customers,1021.44,122249.0,3857
04/29/2026,203,Lookalike - Top Customers,1039.65,189807.0,7526
04/30/2026,203,Lookalike - Top Customers,1164.38,205192.0,4795
05/01/2026,203,Lookalike - Top Customers,732.12,81123.0,1501
05/02/2026,203,Lookalike - Top Customers,782.83,139647.0,4487
05/03/2026,203,Lookalike - Top Customers,1126.86,144387.0,5628
05/04/2026,203,Lookalike - Top Customers,930.99,182870.0,4150
05/05/2026,203,Lookalike - Top Customers,1083.21,154304.0,2231
05/06/2026,203,Lookalike - Top Customers,1076.58,182259.0,5129
05/07/2026,203,Lookalike - Top Customers,683.72,87009.0,2955
05/08/2026,203,Lookalike - Top Customers,898.05,96269.0,3104
05/09/2026,203,Lookalike - Top Customers,979.31,168539.0,6219
05/10/2026,203,Lookalike - Top Customers,1184.37,188335.0,6961
05/11/2026,203,Lookalike - Top Customers,890.28,117606.0,3481
05/12/2026,203,Lookalike - Top Customers,1068.06,165842.0,3542
05/13/2026,203,Lookalike - Top Customers,690.91,,2748
05/14/2026,203,Lookalike - Top Customers,1025.22,137177.0,2990
05/15/2026,203,Lookalike - Top Customers,700.02,117666.0,2703
05/16/2026,203,Lookalike - Top Customers,1184.44,141113.0,4684
05/17/2026,203,Lookalike - Top Customers,1099.1,133193.0,4107
05/18/2026,203,Lookalike - Top Customers,1106.08,117969.0,1912
05/19/2026,203,Lookalike - Top Customers,1054.62,205029.0,5746
05/20/2026,203,Lookalike - Top Customers,755.87,148113.0,2684
05/21/2026,203,Lookalike - Top Customers,994.34,191177.0,2922
05/22/2026,203,Lookalike - Top Customers,1010.53,185615.0,4848
05/23/2026,203,Lookalike - Top Customers,1109.62,133900.0,1738
05/24/2026,203,Lookalike - Top Customers,710.22,103015.0,3763
05/25/2026,203,Lookalike - Top Customers,842.13,130931.0,2240
05/26/2026,203,Lookalike - Top Customers,969.52,140358.0,1707
05/27/2026,203,Lookalike - Top Customers,1161.6,188240.0,2400
05/28/2026,203,Lookalike - Top Customers,821.25,156298.0,3275
05/29/2026,203,Lookalike - Top Customers,716.47,,2938
05/30/2026,203,Lookalike - Top Customers,1060.98,200307.0,5805
05/31/2026,203,Lookalike - Top Customers,747.08,91274.0,2126
06/01/2026,203,Lookalike - Top Customers,777.57,108606.0,3651
06/02/2026,203,Lookalike - Top Customers,1123.6,112459.0,4307
06/03/2026,203,Lookalike - Top Customers,1105.8,187567.0,3001
06/04/2026,203,Lookalike - Top Customers,669.59,89907.0,1258
06/05/2026,203,Lookalike - Top Customers,912.54,142473.0,2612
06/06/2026,203,Lookalike - Top Customers,770.79,143418.0,2262
06/07/2026,203,Lookalike - Top Customers,1131.44,225239.0,3743
06/08/2026,203,Lookalike - Top Customers,859.83,89861.0,2188
06/09/2026,203,Lookalike - Top Customers,800.22,119542.0,3712
06/10/2026,203,Lookalike - Top Customers,991.22,178316.0,3430
06/11/2026,203,Lookalike - Top Customers,1211.69,136905.0,3189
06/12/2026,203,Lookalike - Top Customers,1132.17,142019.0,1565
06/13/2026,203,Lookalike - Top Customers,736.72,138972.0,4850
06/14/2026,203,Lookalike - Top Customers,1038.61,136388.0,5422
06/15/2026,203,Lookalike - Top Customers,797.28,92867.0,3389
06/16/2026,203,Lookalike - Top Customers,1022.12,191608.0,4203
06/17/2026,203,Lookalike - Top Customers,1035.84,123073.0,1818
06/18/2026,203,Lookalike - Top Customers,1038.29,161913.0,4425
06/19/2026,203,Lookalike - Top Customers,1184.62,180536.0,6034
06/20/2026,203,Lookalike - Top Customers,821.65,131853.0,1513
06/21/2026,203,Lookalike - Top Customers,1214.8,127300.0,4461
06/22/2026,203,Lookalike - Top Customers,780.66,129981.0,4078
06/23/2026,203,Lookalike - Top Customers,787.19,150337.0,5051
06/24/2026,203,Lookalike - Top Customers,937.91,154834.0,4561
06/25/2026,203,Lookalike - Top Customers,1100.17,189373.0,4687
06/26/2026,203,Lookalike - Top Customers,963.89,123512.0,2610
06/27/2026,203,Lookalike - Top Customers,923.71,112214.0,3031
06/28/2026,203,Lookalike - Top Customers,1208.66,188316.0,5419
06/29/2026,203,Lookalike - Top Customers,993.71,175397.0,5989
06/30/2026,203,Lookalike - Top Customers,1187.66,129819.0,5141
07/01/2026,203,Lookalike - Top Customers,686.27,129121.0,3696
07/02/2026,203,Lookalike - Top Customers,696.95,107924.0,2544
07/03/2026,203,Lookalike - Top Customers,1174.89,153157.0,1776
07/04/2026,203,Lookalike - Top Customers,935.79,156805.0,1683
07/05/2026,203,Lookalike - Top Customers,1134.51,223360.0,4074
07/06/2026,203,Lookalike - Top Customers,954.86,138424.0,5098
07/07/2026,203,Lookalike - Top Customers,969.49,188130.0,4272
07/08/2026,203,Lookalike - Top Customers,1195.6,126517.0,4488
07/09/2026,203,Lookalike - Top Customers,768.82,104551.0,1756
07/10/2026,203,Lookalike - Top Customers,1208.57,129863.0,3320
07/11/2026,203,Lookalike - Top Customers,818.56,104222.0,2795
07/12/2026,203,Lookalike - Top Customers,1014.42,127451.0,4363
07/13/2026,203,Lookalike - Top Customers,1156.66,201344.0,4299
07/14/2026,203,Lookalike - Top Customers,1037.09,163547.0,4281
07/15/2026,203,Lookalike - Top Customers,989.91,131854.0,4489
07/16/2026,203,Lookalike - Top Customers,1114.37,210038.0,3210
07/17/2026,203,Lookalike - Top Customers,972.4,115542.0,3374
07/18/2026,203,Lookalike - Top Customers,803.15,93372.0,2743
07/19/2026,203,Lookalike - Top Customers,945.86,143177.0,5678
07/20/2024,204,Prospecting - Interests,911.7,157968.0,5234
07/21/2024,204,Prospecting - Interests,1063.18,163257.0,2928
07/22/2024,204,Prospecting - Interests,852.34,164058.0,2771
07/23/2024,204,Prospecting - Interests,1266.34,219622.0,6122
07/24/2024,204,Prospecting - Interests,1039.02,110435.0,2364
07/25/2024,204,Prospecting - Interests,1109.94,141433.0,2427
07/26/2024,204,Prospecting - Interests,760.18,116057.0,2614
07/27/2024,204,Prospecting - Interests,939.64,172818.0,6784
07/28/2024,204,Prospecting - Interests,1054.11,148341.0,3425
07/29/2024,204,Prospecting - Interests,1002.23,106370.0,2834
07/30/2024,204,Prospecting - Interests,1163.95,182004.0,5586
07/31/2024,204,Prospecting - Interests,1204.52,183140.0,3068
08/01/2024,204,Prospecting - Interests,929.28,107951.0,3827
08/02/2024,204,Prospecting - Interests,1272.84,144417.0,4882
08/03/2024,204,Prospecting - Interests,1010.62,171721.0,5809
08/04/2024,204,Prospecting - Interests,1211.66,183833.0,5675
08/05/2024,204,Prospecting - Interests,766.24,151106.0,2638
08/06/2024,204,Prospecting - Interests,1275.01,219067.0,3159
08/07/2024,204,Prospecting - Interests,1260.55,128287.0,2504
08/08/2024,204,Prospecting - Interests,840.03,161273.0,4040
08/09/2024,204,Prospecting - Interests,1046.41,124374.0,4924
08/10/2024,204,Prospecting - Interests,860.62,86179.0,2940
08/11/2024,204,Prospecting - Interests,1166.27,149621.0,1965
08/12/2024,204,Prospecting - Interests,740.75,80710.0,3138
08/13/2024,204,Prospecting - Interests,836.71,146565.0,3608
08/14/2024,204,Prospecting - Interests,934.27,167233.0,5083
08/15/2024,204,Prospecting - Interests,871.18,133530.0,3295
08/16/2024,204,Prospecting - Interests,951.4,165615.0,4483
08/17/2024,204,Prospecting - Interests,1160.92,199801.0,5340
08/18/2024,204,Prospecting - Interests,1099.51,111646.0,4326
08/19/2024,204,Prospecting - Interests,1009.0,122402.0,2696
08/20/2024,204,Prospecting - Interests,1057.91,176503.0,2818
08/21/2024,204,Prospecting - Interests,876.54,160116.0,5952
08/22/2024,204,Prospecting - Interests,874.0,97959.0,1669
08/23/2024,204,Prospecting - Interests,1169.38,145548.0,2439
08/24/2024,204,Prospecting - Interests,1129.11,131264.0,1412
08/25/2024,204,Prospecting - Interests,757.24,128913.0,3368
08/26/2024,204,Prospecting - Interests,1166.83,184505.0,6555
08/27/2024,204,Prospecting - Interests,1052.71,149368.0,2089
08/28/2024,204,Prospecting - Interests,983.0,137297.0,2917
08/29/2024,204,Prospecting - Interests,984.91,150954.0,5501
08/30/2024,204,Prospecting - Interests,1176.11,190773.0,5665
08/31/2024,204,Prospecting - Interests,706.07,130203.0,4904
09/01/2024,204,Prospecting - Interests,1026.58,137201.0,1752
09/02/2024,204,Prospecting - Interests,719.58,136327.0,2584
09/03/2024,204,Prospecting - Interests,1116.46,195576.0,7465
09/04/2024,204,Prospecting - Interests,983.93,110103.0,4128
09/05/2024,204,Prospecting - Interests,989.72,108781.0,3739
09/06/2024,204,Prospecting - Interests,1118.21,131627.0,3609
09/07/2024,204,Prospecting - Interests,1222.7,192629.0,4091
09/08/2024,204,Prospecting - Interests,1168.21,159798.0,6205
09/09/2024,204,Prospecting - Interests,700.23,130724.0,3272
09/10/2024,204,Prospecting - Interests,777.99,101757.0,3999
09/11/2024,204,Prospecting - Interests,827.23,104835.0,1554
09/12/2024,204,Prospecting - Interests,717.32,79627.0,1649
09/13/2024,204,Prospecting - Interests,1259.4,128898.0,2080
09/14/2024,204,Prospecting - Interests,1040.33,159156.0,3127
09/15/2024,204,Prospecting - Interests,1221.12,145176.0,3774
09/16/2024,204,Prospecting - Interests,1263.06,164394.0,5806
09/17/2024,204,Prospecting - Interests,1135.69,180865.0,4694
09/18/2024,204,Prospecting - Interests,887.33,160888.0,2467
09/19/2024,204,Prospecting - Interests,737.5,81911.0,2728
09/20/2024,204,Prospecting - Interests,821.88,146267.0,3781
09/21/2024,204,Prospecting - Interests,704.6,,1475
09/22/2024,204,Prospecting - Interests,1158.63,,1997
09/23/2024,204,Prospecting - Interests,867.03,128504.0,3419
09/24/2024,204,Prospecting - Interests,893.54,141152.0,5031
09/25/2024,204,Prospecting - Interests,1248.82,211605.0,7071
09/26/2024,204,Prospecting - Interests,909.17,111680.0,2700
09/27/2024,204,Prospecting - Interests,754.02,101921.0,1801
09/28/2024,204,Prospecting - Interests,1262.51,247866.0,4011
09/29/2024,204,Prospecting - Interests,702.32,104678.0,3630
